,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Is_test,SalePrice
2411,20,RL,64.0,6285,0,None,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,2,138.0,3,351.0,405.0,894.0,GasA,3,1,4,894,0,0,894,1.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1979.0,1,1.0,308.0,3,3,2,192,0,0,0,0,0,0,0,None,0,3,2007,WD ,0,120750.0
2412,60,FV,0.0,7500,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,533.0,1,0.0,281.0,814.0,GasA,5,1,4,814,860,0,1674,1.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2000.0,2,2.0,663.0,3,3,2,0,96,0,0,0,0,0,0,None,0,1,2010,WD ,0,216000.0
2413,160,RM,21.0,2001,0,None,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,546.0,546.0,GasA,2,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1970.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,None,0,1,2007,WD ,0,75000.0
2414,20,RL,95.0,19508,0,None,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,3,3,CBlock,3,3,3,5,800.0,1,0.0,630.0,1430.0,GasA,3,1,4,1430,0,0,1430,0.0,1.0,2,0,3,1,3,6,7,2,3,Attchd,1974.0,1,2.0,484.0,3,3,2,117,108,165,0,0,0,0,0,None,0,7,2008,WD ,0,192000.0
2415,80,RL,0.0,7176,0,None,2,Lvl,3,CulDSac,2,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3,4,4,6,794.0,1,0.0,166.0,960.0,GasA,2,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,7,1,2,Detchd,1979.0,1,2.0,616.0,3,3,2,131,0,0,0,180,0,0,4,None,0,7,2006,WD ,0,160500.0
2416,20,RL,91.0,10652,0,None,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1494.0,1494.0,GasA,5,1,4,1494,0,0,1494,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,2,3.0,840.0,3,3,2,160,33,0,0,0,0,0,0,None,0,8,2007,New,0,279500.0
2417,85,RL,0.0,11235,0,None,3,Lvl,3,Corner,2,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,3,3,CBlock,4,3,3,5,784.0,1,0.0,197.0,981.0,GasA,3,1,4,1075,0,0,1075,1.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,1996.0,1,2.0,440.0,3,3,2,64,0,0,0,64,0,0,3,None,0,5,2008,WD ,0,148000.0
2418,20,RL,68.0,10265,0,None,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,3,3,1,5,758.0,1,0.0,234.0,992.0,GasA,5,1,4,992,0,0,992,1.0,0.0,1,0,3,1,4,6,7,0,0,Attchd,1967.0,2,1.0,294.0,3,3,2,204,0,0,0,0,0,0,3,Shed,600,7,2008,WD ,0,145000.0
2419,60,RL,0.0,14541,0,None,2,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,PConc,4,4,1,6,1012.0,1,0.0,326.0,1338.0,GasA,5,1,4,1352,1168,0,2520,1.0,0.0,2,1,5,1,4,10,7,1,3,Attchd,1993.0,2,3.0,796.0,3,3,2,209,55,0,0,0,0,0,0,None,0,11,2006,WD ,0,310000.0
2420,80,RL,83.0,10184,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,3,3,CBlock,3,3,3,5,580.0,1,0.0,503.0,1083.0,GasA,3,1,4,1146,0,0,1146,0.0,1.0,1,0,3,1,3,6,7,1,4,Attchd,1963.0,1,1.0,294.0,3,3,2,345,75,0,0,0,0,0,0,None,0,6,2006,WD ,0,165000.0
2421,60,RL,52.0,46589,0,None,1,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,4,3,PConc,4,4,1,6,1361.0,3,180.0,88.0,1629.0,GasA,5,1,4,1686,762,0,2448,1.0,0.0,2,1,4,1,4,8,7,1,3,Attchd,1994.0,2,3.0,711.0,3,3,2,517,76,0,0,0,0,0,0,None,0,7,2009,WD ,0,402000.0
2422,60,FV,85.0,10625,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1026.0,1026.0,GasA,5,1,4,1026,932,0,1958,0.0,0.0,2,1,3,1,4,9,7,1,4,Attchd,2005.0,3,3.0,936.0,3,3,2,154,210,0,0,0,0,0,0,None,0,7,2008,WD ,0,250000.0
2423,180,RM,21.0,1470,0,None,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,6,522.0,1,0.0,108.0,630.0,GasA,3,1,4,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,None,0,4,2006,WD ,0,73000.0
2424,90,RL,60.0,9000,0,None,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,896.0,896.0,GasA,3,1,4,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,32,45,0,0,0,0,0,0,None,0,9,2009,WD ,0,136000.0
2425,120,RL,48.0,5911,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,1,6,472.0,1,0.0,1088.0,1560.0,GasA,5,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2005.0,2,2.0,556.0,3,3,2,196,56,0,0,0,0,0,0,None,0,3,2006,WD ,0,282500.0
2426,20,RL,73.0,8987,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1595.0,1595.0,GasA,5,1,4,1595,0,0,1595,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2005.0,2,3.0,880.0,3,3,2,144,0,0,0,0,0,0,0,None,0,5,2010,WD ,0,221500.0
2427,20,RL,0.0,17871,0,None,1,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1680.0,1680.0,GasA,4,1,4,1680,0,0,1680,0.0,0.0,2,0,4,1,4,7,7,0,0,Attchd,1996.0,1,2.0,628.0,3,3,2,152,0,0,0,0,0,0,0,None,0,6,2007,WD ,0,170000.0
2428,20,RL,77.0,11500,0,None,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,2,1,4,872.0,3,60.0,108.0,1040.0,GasA,4,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,6,1,1,Attchd,1967.0,2,2.0,480.0,3,3,2,0,0,156,0,0,0,0,3,None,0,5,2009,WD ,0,163000.0
2429,60,RL,65.0,12257,0,None,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,3,2,56.0,5,64.0,1198.0,1318.0,GasA,5,1,4,1328,1203,0,2531,0.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1995.0,2,3.0,752.0,3,3,2,222,98,0,0,0,0,0,0,None,0,11,2007,WD ,0,290000.0
2430,60,RL,82.0,9044,0,None,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,1,6,1225.0,1,0.0,100.0,1325.0,GasA,5,1,4,1335,1203,0,2538,0.0,0.0,2,1,4,1,4,8,7,1,3,Attchd,1996.0,2,3.0,933.0,3,3,2,198,92,0,0,0,0,0,0,None,0,5,2007,WD ,0,330000.0
2431,160,RM,21.0,1680,0,None,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,4,254.0,1,0.0,229.0,483.0,GasA,3,1,4,483,504,0,987,1.0,0.0,1,1,2,1,3,5,7,0,0,Detchd,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2009,WD ,0,111000.0
2432,60,RL,45.0,9468,0,None,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,3,3,PConc,4,3,2,6,639.0,1,0.0,201.0,840.0,GasA,5,1,4,840,915,0,1755,1.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1999.0,2,2.0,530.0,3,3,2,176,73,0,0,0,0,0,0,None,0,8,2006,WD ,0,214000.0
2433,20,RL,102.0,9373,0,None,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,3,3,1,3,500.0,2,196.0,456.0,1152.0,GasA,3,1,4,1152,0,0,1152,0.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1971.0,1,2.0,636.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2008,WD ,0,137500.0
2434,60,FV,70.0,7000,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,6,622.0,1,0.0,304.0,926.0,GasA,5,1,4,1016,868,0,1884,1.0,0.0,2,1,3,1,5,7,7,1,5,Attchd,2003.0,2,2.0,581.0,3,3,2,0,35,0,0,0,0,0,0,None,0,6,2009,WD ,0,240900.0
2435,60,RL,107.0,10186,0,None,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,674.0,1,0.0,76.0,750.0,GasA,5,1,4,1061,862,0,1923,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1992.0,2,2.0,564.0,3,3,2,240,39,0,0,0,0,0,0,None,0,6,2010,WD ,0,190000.0
2436,20,RL,90.0,11664,0,None,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,1234.0,1,0.0,335.0,1569.0,GasA,5,1,4,1611,0,0,1611,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2002.0,2,3.0,1231.0,3,3,2,262,93,0,0,0,0,0,0,None,0,9,2009,WD ,0,250000.0
2437,20,RL,90.0,10768,0,None,2,Lvl,3,Corner,2,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157.0,1,0.0,280.0,1437.0,GasA,3,1,4,1437,0,0,1437,1.0,0.0,2,0,3,1,4,6,7,1,2,Attchd,1976.0,2,2.0,528.0,3,3,2,0,21,0,0,180,0,0,0,None,0,7,2007,WD ,0,218000.0
2438,60,RL,78.0,10530,0,None,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,4,3,1,6,819.0,1,0.0,329.0,1148.0,GasA,5,1,4,1091,984,0,2075,1.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,1993.0,1,2.0,473.0,3,3,2,235,86,0,0,0,0,0,0,None,0,8,2007,WD ,0,255000.0
2439,20,RL,50.0,14859,0,None,2,HLS,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1670.0,1670.0,GasA,5,1,4,1670,0,0,1670,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,2,3.0,690.0,3,3,2,144,60,0,0,0,0,0,0,None,0,8,2006,New,0,240000.0
2440,20,RL,93.0,10481,0,None,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,2140.0,2140.0,GasA,5,1,4,2140,0,0,2140,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2006.0,3,3.0,894.0,3,3,2,136,32,0,0,0,0,0,0,None,0,6,2007,New,0,360000.0
2441,80,RL,85.0,9350,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,4,5,633.0,1,0.0,586.0,1219.0,GasA,4,1,4,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,7,1,4,Attchd,1965.0,2,2.0,502.0,3,3,2,0,92,0,96,0,0,0,3,None,0,10,2008,WD ,0,179900.0
2442,50,RL,138.0,18030,0,None,2,Bnk,3,Inside,2,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,152.0,4,469.0,977.0,1598.0,GasA,3,1,4,1636,971,479,3086,0.0,0.0,3,0,3,1,5,12,3,1,4,None,1978.0,0,0.0,0.0,0,0,2,122,0,0,0,0,0,0,3,None,0,3,2007,WD ,0,200500.0
2443,50,RM,50.0,5925,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,600.0,600.0,Grav,2,0,4,600,368,0,968,0.0,0.0,1,0,2,1,3,6,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,2,None,0,5,2009,WD ,0,37900.0
2444,20,RL,0.0,6718,0,None,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,4,3,PConc,5,3,2,6,250.0,1,0.0,1017.0,1267.0,GasA,5,1,4,1312,0,0,1312,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2001.0,1,2.0,471.0,3,3,2,256,28,0,0,0,0,0,0,None,0,1,2007,WD ,0,180500.0
2445,90,RL,0.0,11855,0,None,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,5,1,4,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,7,2,3,BuiltIn,2000.0,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,0,None,0,10,2009,WD ,0,269500.0
2446,60,RL,0.0,12394,0,None,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,0.0,847.0,847.0,GasA,5,1,4,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2003.0,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,0,None,0,10,2007,WD ,0,225000.0
2447,50,RM,50.0,7000,0,None,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,375.0,1,0.0,345.0,720.0,GasA,4,1,3,720,495,0,1215,0.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,1965.0,3,2.0,720.0,3,3,2,0,0,30,0,0,0,0,3,None,0,5,2007,WD ,0,141000.0
2448,20,RL,87.0,10367,0,None,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,5,3,PConc,5,3,2,6,1015.0,1,0.0,724.0,1739.0,GasA,5,1,4,1743,0,0,1743,1.0,0.0,2,0,3,1,5,8,7,1,4,Attchd,2008.0,2,3.0,927.0,3,3,2,168,45,0,0,0,0,0,0,None,0,6,2009,ConLI,0,335000.0
2449,20,RL,38.0,15240,0,None,2,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,4,CBlock,4,3,1,6,198.0,3,688.0,140.0,1026.0,GasA,5,1,4,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1977.0,1,1.0,308.0,3,3,2,316,85,0,0,0,0,0,3,None,0,6,2010,WD ,0,150000.0
2450,20,RL,68.0,50271,0,None,2,Low,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,4,6,1810.0,1,0.0,32.0,1842.0,GasA,4,1,4,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,7,1,4,Attchd,1981.0,3,3.0,894.0,3,3,2,857,72,0,0,0,0,0,0,None,0,11,2006,WD ,0,385000.0
2451,60,RL,85.0,13600,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,1,0.0,314.0,768.0,GasA,3,1,4,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,7,3,2,Attchd,1965.0,1,2.0,486.0,3,3,2,0,42,0,0,189,0,0,0,None,0,10,2009,WD ,0,205000.0
2452,20,RL,64.0,6762,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,4,3,PConc,4,3,3,6,686.0,1,0.0,501.0,1187.0,GasA,5,1,4,1208,0,0,1208,1.0,0.0,2,0,2,1,4,6,7,0,0,Attchd,2006.0,2,2.0,632.0,3,3,2,105,61,0,0,0,0,0,0,None,0,2,2010,WD ,0,206000.0
2453,20,RL,63.0,8500,0,None,3,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,1,4,1422,0,0,1422,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2004.0,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,0,None,0,11,2007,WD ,0,179600.0
2454,20,RL,67.0,8877,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,1,2,836.0,1,0.0,0.0,836.0,GasA,3,1,2,1220,0,0,1220,0.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1951.0,1,2.0,396.0,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2006,COD,0,102000.0
2455,20,RL,0.0,15611,0,None,2,Lvl,3,Corner,2,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767.0,2,93.0,266.0,1126.0,GasA,3,1,4,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,7,0,0,Attchd,1977.0,2,2.0,540.0,3,3,2,180,0,0,0,0,0,0,0,None,0,3,2008,WD ,0,175000.0
2456,20,RL,70.0,13300,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,494.0,1,0.0,521.0,1015.0,GasA,4,1,4,1384,0,0,1384,1.0,0.0,1,0,2,1,3,6,6,0,0,Attchd,2001.0,1,2.0,896.0,3,3,2,75,0,0,323,0,0,0,0,Shed,400,6,2006,WD ,0,159000.0
2457,20,RL,65.0,6500,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,1,4,1033.0,1,0.0,94.0,1127.0,GasA,3,1,4,1127,0,0,1127,0.0,1.0,1,1,3,1,3,6,7,1,1,Detchd,1991.0,1,2.0,480.0,3,3,2,0,0,138,0,0,0,0,0,None,0,5,2008,WD ,0,135000.0
2458,50,RL,75.0,9525,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,444.0,1,0.0,550.0,994.0,GasA,4,1,4,1216,639,0,1855,0.0,0.0,2,0,4,1,3,7,7,0,0,Attchd,1954.0,1,1.0,325.0,3,3,2,182,0,0,0,0,0,0,0,None,0,10,2006,WD ,0,136900.0
2459,20,RL,65.0,6993,0,None,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465.0,1,0.0,447.0,912.0,GasA,3,1,4,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,7,1,3,Attchd,1961.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2006,WD ,0,135000.0
2460,60,RL,82.0,9430,0,None,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,2,6,1163.0,1,0.0,89.0,1252.0,GasA,5,1,4,1268,1097,0,2365,1.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,1999.0,2,3.0,856.0,3,3,2,0,128,0,0,180,0,0,0,None,0,7,2009,WD ,0,337000.0
2461,60,RL,0.0,11029,0,None,2,Lvl,3,Corner,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,1,0.0,435.0,1054.0,GasA,3,1,4,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1968.0,1,2.0,619.0,3,3,2,0,65,0,0,222,0,0,0,None,0,8,2006,WD ,0,250000.0
2462,60,RL,0.0,14311,0,None,2,Lvl,3,FR3,2,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,1,6,1023.0,1,0.0,213.0,1236.0,GasA,5,1,4,1236,1104,0,2340,1.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1996.0,2,3.0,787.0,3,3,2,192,180,218,0,0,0,0,4,None,0,6,2008,WD ,0,306000.0
2463,90,RL,60.0,10800,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,3,1,4,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,120,0,0,0,0,0,0,0,None,0,3,2009,WD ,0,179000.0
2464,160,FV,34.0,3604,0,Pave,3,Lvl,3,Corner,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,1,4,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,7,0,0,Detchd,2007.0,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,0,None,0,2,2008,WD ,0,146000.0
2465,50,RM,60.0,10320,0,Grvl,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,375.0,1,0.0,763.0,1138.0,GasA,4,1,4,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,7,1,4,Detchd,2006.0,1,2.0,720.0,3,3,0,0,0,170,0,0,0,0,0,None,0,5,2007,WD ,0,161000.0
